1393.5,,,,,,,,,,,0.713,5e-06,5e-07
1393.6,,,,,,,,,,,0.702449,4e-06,
1393.7,,,,,,,,,,,0.691892,2.99939e-06,
1393.8,,,,,,,,,,,0.681348,2e-06,
1393.9,,,,,,,,,,,0.670798,1e-06,
1394.0,,,,,,,,,,,0.660247,,
1394.1,,,,,,,,,,,0.648675,5e-07,
1394.2,,,,,,,,,,,0.637089,1e-06,
1394.3,,,,,,,,,,,0.625523,1e-06,
1394.4,,,,,,,,,,,0.613958,1e-06,
1394.5,,,,,,,,,,,0.602386,1.5e-06,
1394.6,,,,,,,,,,,0.590814,2e-06,
1394.7,,,,,,,,,,,0.579235,2e-06,
1394.8,,,,,,,,,,,0.56767,2e-06,
1394.9,,,,,,,,,,5e-07,0.556098,2.5e-06,
1395.0,,,,,,,,,,1e-06,0.544526,3e-06,
1395.1,,,,,,,,,,1e-06,0.532765,5.5e-06,
1395.2,,,,,,,,,,9.9939e-07,0.52099,8.00305e-06,
1395.3,,,,,,,,,,4.99695e-07,0.509236,1.05015e-05,
1395.4,,,,,,,,,,,0.497482,1.3e-05,
1395.5,,,,,,,,,,,0.485721,1.55e-05,
1395.6,,,,,,,,,,,0.47396,1.8e-05,
1395.7,,,,,,,,,,,0.462192,2.05015e-05,
1395.8,,,,,,,,,,,0.450439,2.3e-05,
1395.9,,,,,,,,,,,0.438678,2.55e-05,
1396.0,,,,,,,,,,,0.426917,2.8e-05,
1396.1,,,,,,,,,,1e-06,0.416016,3.15e-05,1e-06
1396.2,,,,,,,,,,2.00061e-06,0.405103,3.50049e-05,2.00122e-06
1396.3,,,,,,,,,,2.50031e-06,0.394209,3.90024e-05,3.00061e-06
1396.4,,,,,,,,,,3e-06,0.383315,4.3e-05,4e-06
1396.5,,,,,,,,,,3.5e-06,0.372414,4.7e-05,5e-06
1396.6,,,,,,,,,,4e-06,0.361514,5.1e-05,6e-06
1396.7,,,,,,,,,,5.00061e-06,0.350607,5.45021e-05,6.50031e-06
1396.8,,,,,,,,,,6e-06,0.339713,5.8e-05,7e-06
1396.9,,,,,,,,,,6.5e-06,0.328813,6.2e-05,8e-06
1397.0,,,,,,,,,,7e-06,0.317912,6.6e-05,9e-06
1397.1,,,,,,,,,,7.5e-06,0.308576,6.8e-05,9.5e-06
1397.2,,,,,,,,,,8.00061e-06,0.299228,7.00024e-05,1.00006e-05
1397.3,,,,,,,,,,8.5003e-06,0.289897,7.20012e-05,1.05003e-05
1397.4,,,,,,,,,,9e-06,0.280566,7.4e-05,1.1e-05
1397.5,,,,,,,,,,1e-05,0.27123,7.6e-05,1.1e-05
1397.6,,,,,,,,,,1.1e-05,0.261893,7.8e-05,1.1e-05
1397.7,,,,,,,,,,1.15003e-05,0.252551,7.95009e-05,1.15003e-05
1397.8,,,,,,,,,,1.2e-05,0.243221,8.1e-05,1.2e-05
1397.9,,,,,,,,,,1.25e-05,0.233884,8.3e-05,1.25e-05
1398.0,,,,,,,,,,1.3e-05,0.224548,8.5e-05,1.3e-05
1398.1,,,,,,,,,,1.25e-05,0.217497,8.6e-05,1.25e-05
1398.2,,,,,,,,,,1.19994e-05,0.210438,8.70012e-05,1.19994e-05
1398.3,,,,,,,,,,1.14997e-05,0.203392,8.80006e-05,1.14997e-05
1398.4,,,,,,,,,,1.1e-05,0.196345,8.9e-05,1.1e-05
1398.5,,,,,,,,,,1.1e-05,0.189295,9e-05,1e-05
1398.6,,,,,,,,,,1.1e-05,0.182244,9.1e-05,9e-06
1398.7,,,,,,,,,,1.04997e-05,0.175189,9.20006e-05,8.4997e-06
1398.8,,,,,,,,,,1e-05,0.168143,9.3e-05,8e-06
1398.9,,,,,,,,,,9.5e-06,0.161093,9.4e-05,7.5e-06
1399.0,,,,,,,,,,9e-06,0.154042,9.5e-05,7e-06
1399.1,,,,,,,,,,9e-06,0.149273,9.5e-05,6.5e-06
1399.2,,,,,,,,,,8.99939e-06,0.144499,9.5e-05,5.99878e-06
1399.3,,,,,,,,,,8.4997e-06,0.139734,9.5e-05,4.99939e-06
1399.4,,,,,,,,,,8e-06,0.134969,9.5e-05,4e-06
1399.5,,,,,,,,,,8e-06,0.130201,9.55e-05,3.5e-06
1399.6,,,,,,,,,,8e-06,0.125432,9.6e-05,3e-06
1399.7,,,,,,,,,,8e-06,0.120661,9.6e-05,1.99939e-06
1399.8,,,,,,,,,,8e-06,0.115895,9.6e-05,1e-06
1399.9,,,,,,,,,,7.5e-06,0.111126,9.6e-05,5e-07
1400.0,,,,,,,,,,7e-06,0.106358,9.6e-05,
1400.1,,,,,,,,,,8.5e-06,0.10312,9.5e-05,
1400.2,,,,,,,,,,1.00018e-05,0.0998781,9.39988e-05,
1400.3,,,,,,,,,,1.15009e-05,0.096642,9.29994e-05,
1400.4,,,,,,,,,,1.3e-05,0.093406,9.2e-05,
1400.5,,,,,,,,,,1.45e-05,0.090168,9.15e-05,
1400.6,,,,,,,,,,1.6e-05,0.08693,9.1e-05,
1400.7,,,,,,,,,,1.75009e-05,0.08369,8.99994e-05,
1400.8,,,,,,,,,,1.9e-05,0.080454,8.9e-05,
1400.9,,,,,,,,,,2e-05,0.077216,8.8e-05,
1401.0,,,,,,,,,,2.1e-05,0.073978,8.7e-05,
1401.1,,,,,,,,,,2.55e-05,0.071681,8.75e-05,
1401.2,,,,,,,,,,3.00055e-05,0.0693812,8.8e-05,
1401.3,,,,,,,,,,3.45027e-05,0.0670851,8.8e-05,
1401.4,,,,,,,,,,3.9e-05,0.064789,8.8e-05,
1401.5,,,,,,,,,,4.4e-05,0.062492,8.8e-05,
1401.6,,,,,,,,,,4.9e-05,0.060195,8.8e-05,
1401.7,,,,,,,,,,5.35027e-05,0.0578966,8.85003e-05,
1401.8,,,,,,,,,,5.8e-05,0.055601,8.9e-05,
1401.9,,,,,,,,,,6.25e-05,0.0533035,8.9e-05,
1402.0,,,,,,,,,,6.7e-05,0.051006,8.9e-05,
1402.1,,,,,,,,,,6.25e-05,0.0494325,8.65e-05,
1402.2,,,,,,,,,,5.79945e-05,0.0478571,8.3997e-05,
1402.3,,,,,,,,,,5.34973e-05,0.046284,8.14985e-05,
1402.4,,,,,,,,,,4.9e-05,0.044711,7.9e-05,
1402.5,,,,,,,,,,4.45e-05,0.043137,7.65e-05,
1402.6,,,,,,,,,,4e-05,0.041563,7.4e-05,
1402.7,,,,,,,,,,3.54973e-05,0.0399885,7.14985e-05,
1402.8,,,,,,,,,,3.1e-05,0.038416,6.9e-05,
1402.9,,,,,,,,,,2.65e-05,0.036842,6.65e-05,
1403.0,,,,,,,,,,2.2e-05,0.035268,6.4e-05,
1403.1,,,,,,,,,,2.5e-05,0.034238,6.25e-05,
1403.2,,,,,,,,,,2.80043e-05,0.0332067,6.09988e-05,
1403.3,,,,,,,,,,3.15021e-05,0.0321769,5.99994e-05,
1403.4,,,,,,,,,,3.5e-05,0.031147,5.9e-05,
1403.5,,,,,,,,,,3.8e-05,0.030117,5.8e-05,
1403.6,,,,,,,,,,4.1e-05,0.029087,5.7e-05,
1403.7,,,,,,,,,,4.45021e-05,0.0280564,5.59994e-05,
1403.8,,,,,,,,,,4.8e-05,0.027027,5.5e-05,
1403.9,,,,,,,,,,5.15e-05,0.025997,5.35e-05,
1404.0,,,,,,,,,,5.5e-05,0.024967,5.2e-05,
1404.1,,,,,,,,,,5.65e-05,0.0242805,5.1e-05,
1404.2,,,,,,,,,,5.80024e-05,0.0235932,4.99988e-05,
1404.3,,,,,,,,,,6.00012e-05,0.0229071,4.89994e-05,
1404.4,,,,,,,,,,6.2e-05,0.022221,4.8e-05,
1404.5,,,,,,,,,,6.4e-05,0.0215345,4.7e-05,
1404.6,,,,,,,,,,6.6e-05,0.020848,4.6e-05,
1404.7,,,,,,,,,,6.80012e-05,0.0201616,4.49994e-05,
1404.8,,,,,,,,,,7e-05,0.019476,4.4e-05,
1404.9,,,,,,,,,,7.2e-05,0.0187895,4.25e-05,
1405.0,,,,,,,,,,7.4e-05,0.018103,4.1e-05,
1405.1,,,,,,,,,,7.6e-05,0.017629,4.35e-05,
1405.2,,,,,,,,,,7.80024e-05,0.0171544,4.60037e-05,6.10128e-10
1405.3,,,,,,,,,,8.00012e-05,0.0166807,4.90018e-05,5.00305e-07
1405.4,,,,,,,,,,8.2e-05,0.016207,5.2e-05,1e-06
1405.5,,,,,,,,,,8.4e-05,0.0157335,5.45e-05,1e-06
1405.6,,,,,,,,,,8.6e-05,0.01526,5.7e-05,1e-06
1405.7,,,,,,,,,,8.80012e-05,0.0147857,5.95015e-05,1.50031e-06
1405.8,,,,,,,,,,9e-05,0.014312,6.2e-05,2e-06
1405.9,,,,,,,,,,9.25e-05,0.013838,6.45e-05,2e-06
1406.0,,,,,,,,,,9.5e-05,0.013364,6.7e-05,2e-06
1406.1,,,,,,,,,,9.2e-05,0.013035,6.8e-05,2e-06
1406.2,,,,,,,,,,8.89963e-05,0.0127056,6.90006e-05,2e-06
1406.3,,,,,,,,,,8.59982e-05,0.0123768,6.95003e-05,2e-06
1406.4,,,,,,,,,,8.3e-05,0.012048,7e-05,2e-06
1406.5,,,,,,,,,,8e-05,0.0117195,7.1e-05,2e-06
1406.6,,,,,,,,,,7.7e-05,0.011391,7.2e-05,2e-06
1406.7,,,,,,,,,,7.39982e-05,0.0110618,7.25003e-05,1.49969e-06
1406.8,,,,,,,,,,7.1e-05,0.010733,7.3e-05,1e-06
1406.9,,,,,,,,,,6.8e-05,0.010404,7.4e-05,1e-06
1407.0,,,,,,,,,,6.5e-05,0.010075,7.5e-05,1e-06
1407.1,,,,,,,,,,6.75e-05,0.0098395,7.65e-05,1e-06
1407.2,,,,,,,,,,7.00031e-05,0.00960371,7.80024e-05,1e-06
1407.3,,,,,,,,,,7.25015e-05,0.00936886,8.00012e-05,1e-06
1407.4,,,,,,,,,,7.5e-05,0.009134,8.2e-05,1e-06
1407.5,,,,,,,,,,7.8e-05,0.008899,8.35e-05,1e-06
1407.6,,,,,,,,,,8.1e-05,0.008664,8.5e-05,1e-06
1407.7,,,,,,,,,,8.35015e-05,0.00842886,8.65009e-05,4.99695e-07
1407.8,,,,,,,,,,8.6e-05,0.008194,8.8e-05,
1407.9,,,,,,,,,,8.85e-05,0.0079585,9e-05,
1408.0,,,,,,,,,,9.1e-05,0.007723,9.2e-05,
1408.1,,,,,,,,,,9.1e-05,0.0075535,9.2e-05,
1408.2,,,,,,,,,,9.10006e-05,0.00738379,9.20006e-05,6.10128e-10
1408.3,,,,,,,,,,9.15003e-05,0.0072144,9.25003e-05,5.00305e-07
1408.4,,,,,,,,,,9.2e-05,0.007045,9.3e-05,1e-06
1408.5,,,,,,,,,,9.2e-05,0.006875,9.35e-05,1e-06
1408.6,,,,,,,,,,9.2e-05,0.006705,9.4e-05,1e-06
1408.7,,,,,,,,,,9.2e-05,0.0065354,9.45003e-05,1.50031e-06
1408.8,,,,,,,,,,9.2e-05,0.006366,9.5e-05,2e-06
1408.9,,,,,,,,,,9.2e-05,0.0061965,9.5e-05,2e-06
1409.0,,,,,,,,,,9.2e-05,0.006027,9.5e-05,2e-06
1409.1,,,,,,,,,,9.2e-05,0.005899,9.4e-05,2e-06
1409.2,,,,,,,,,,9.2e-05,0.00577084,9.29994e-05,1.99939e-06
1409.3,,,,,,,,,,9.2e-05,0.00564342,9.24997e-05,1.49969e-06
1409.4,,,,,,,,,,9.2e-05,0.005516,9.2e-05,1e-06
1409.5,,,,,,,,,,9.2e-05,0.005388,9.1e-05,1e-06
1409.6,,,,,,,,,,9.2e-05,0.00526,9e-05,1e-06
1409.7,,,,,,,,,,9.2e-05,0.00513242,8.89994e-05,4.99695e-07
1409.8,,,,,,,,,,9.2e-05,0.005005,8.8e-05,
1409.9,,,,,,,,,,9.2e-05,0.004877,8.7e-05,
1410.0,,,,,,,,,,9.2e-05,0.004749,8.6e-05,
1410.1,,,,,,,,,,8.65e-05,0.004653,8.35e-05,
1410.2,,,,,,,,,,8.09939e-05,0.00455688,8.09976e-05,
1410.3,,,,,,,,,,7.59969e-05,0.00446094,7.89988e-05,
1410.4,,,,,,,,,,7.1e-05,0.004365,7.7e-05,
1410.5,,,,,,,,,,6.55e-05,0.0042685,7.45e-05,
1410.6,,,,,,,,,,6e-05,0.004172,7.2e-05,
1410.7,,,,,,,,,,5.49969e-05,0.00407594,6.99988e-05,
1410.8,,,,,,,,,,5e-05,0.00398,6.8e-05,
1410.9,,,,,,,,,,4.45e-05,0.0038835,6.55e-05,
1411.0,,,,,,,,,,3.9e-05,0.003787,6.3e-05,
1411.1,,,,,,,,,,3.5e-05,0.003716,6.2e-05,
1411.2,,,,,,,,,,3.09951e-05,0.00364491,6.09988e-05,
1411.3,,,,,,,,,,2.69976e-05,0.00357396,5.99994e-05,
1411.4,,,,,,,,,,2.3e-05,0.003503,5.9e-05,
1411.5,,,,,,,,,,1.95e-05,0.003432,5.8e-05,
1411.6,,,,,,,,,,1.6e-05,0.003361,5.7e-05,
1411.7,,,,,,,,,,1.19976e-05,0.00328996,5.59994e-05,
1411.8,,,,,,,,,,8e-06,0.003219,5.5e-05,
1411.9,,,,,,,,,,4e-06,0.003148,5.4e-05,
1412.0,,,,,,,,,,,0.003077,5.3e-05,
1412.1,,,,,,,,,,,0.0030195,5.2e-05,
1412.2,,,,,,,,,,,0.00296193,5.09982e-05,
1412.3,,,,,,,,,,,0.00290446,4.94991e-05,
1412.4,,,,,,,,,,,0.002847,4.8e-05,
1412.5,,,,,,,,,,,0.002789,4.7e-05,
1412.6,,,,,,,,,,,0.002731,4.6e-05,
1412.7,,,,,,,,,,,0.00267346,4.49994e-05,
1412.8,,,,,,,,,,,0.002616,4.4e-05,
1412.9,,,,,,,,,,,0.0025585,4.25e-05,
1413.0,,,,,,,,,,,0.002501,4.1e-05,
1413.1,,,,,,,,,,,0.0024595,4.1e-05,
1413.2,,,,,,,,,,,0.00241795,4.1e-05,
1413.3,,,,,,,,,,,0.00237647,4.1e-05,
1413.4,,,,,,,,,,,0.002335,4.1e-05,
1413.5,,,,,,,,,,,0.002294,4.1e-05,
1413.6,,,,,,,,,,,0.002253,4.1e-05,
1413.7,,,,,,,,,,,0.00221147,4.1e-05,
1413.8,,,,,,,,,,,0.00217,4.1e-05,
1413.9,,,,,,,,,,,0.0021285,4.1e-05,
1414.0,,,,,,,,,,,0.002087,4.1e-05,
1414.1,,,,,,,,,,,0.002055,4.1e-05,
1414.2,,,,,,,,,,,0.00202296,4.1e-05,
1414.3,,,,,,,,,,,0.00199098,4.1e-05,
1414.4,,,,,,,,,,,0.001959,4.1e-05,
1414.5,,,,,,,,,,,0.0019265,4.1e-05,
1414.6,,,,,,,,,,,0.001894,4.1e-05,
1414.7,,,,,,,,,,,0.00186198,4.04997e-05,
1414.8,,,,,,,,,,,0.00183,4e-05,
1414.9,,,,,,,,,,,0.001798,4e-05,
1415.0,,,,,,,,,,,0.001766,4e-05,
1415.1,,,,,,,,,,,0.001738,4e-05,
1415.2,,,,,,,,,,,0.00170997,4e-05,
1415.3,,,,,,,,,,,0.00168198,4e-05,
1415.4,,,,,,,,,,,0.001654,4e-05,
1415.5,,,,,,,,,,,0.001626,3.95e-05,
1415.6,,,,,,,,,,,0.001598,3.9e-05,
1415.7,,,,,,,,,,,0.00156998,3.9e-05,
1415.8,,,,,,,,,,,0.001542,3.9e-05,
1415.9,,,,,,,,,,,0.0015145,3.9e-05,
1416.0,,,,,,,,,,,0.001487,3.9e-05,
1416.1,,,,,,,,,,,0.001463,4.05e-05,
1416.2,,,,,,,,,,,0.00143897,4.20012e-05,
1416.3,,,,,,,,,,,0.00141499,4.30006e-05,
1416.4,,,,,,,,,,,0.001391,4.4e-05,
1416.5,,,,,,,,,,,0.0013675,4.55e-05,
1416.6,,,,,,,,,,,0.001344,4.7e-05,
1416.7,,,,,,,,,,,0.00131999,4.85009e-05,
1416.8,,,,,,,,,,,0.001296,5e-05,
1416.9,,,,,,,,,,,0.001272,5.1e-05,
1417.0,,,,,,,,,,,0.001248,5.2e-05,
1417.1,,,,,,,,,,,0.0012295,5.4e-05,
1417.2,,,,,,,,,,,0.00121098,5.60018e-05,
1417.3,,,,,,,,,,,0.00119249,5.75009e-05,
1417.4,,,,,,,,,,,0.001174,5.9e-05,
1417.5,,,,,,,,,,,0.001155,6.1e-05,
1417.6,,,,,,,,,,,0.001136,6.3e-05,
1417.7,,,,,,,,,,,0.00111749,6.45009e-05,
1417.8,,,,,,,,,,,0.001099,6.6e-05,
1417.9,,,,,,,,,,,0.00108,6.8e-05,
1418.0,,,,,,,,,,,0.001061,7e-05,
1418.1,,,,,,,,,,,0.0010485,6.95e-05,
1418.2,,,,,,,,,,,0.00103599,6.89994e-05,
1418.3,,,,,,,,,,,0.00102399,6.84997e-05,
1418.4,,,,,,,,,,,0.001012,6.8e-05,
1418.5,,,,,,,,,,,0.0009995,6.75e-05,
1418.6,,,,,,,,,,,0.000987,6.7e-05,
1418.7,,,,,,,,,,,0.000974492,6.59994e-05,
1418.8,,,,,,,,,,,0.000962,6.5e-05,
1418.9,,,,,,,,,,,0.0009495,6.45e-05,
1419.0,,,,,,,,,,,0.000937,6.4e-05,
1419.1,,,,,,,,,,,0.000927,6.4e-05,
1419.2,,,,,,,,,,,0.000916988,6.39994e-05,
1419.3,,,,,,,,,,,0.000906994,6.34997e-05,
1419.4,,,,,,,,,,,0.000897,6.3e-05,
1419.5,,,,,,,,,,,0.000887,6.25e-05,
1419.6,,,,,,,,,,,0.000877,6.2e-05,
1419.7,,,,,,,,,,,0.000866994,6.2e-05,
1419.8,,,,,,,,,,,0.000857,6.2e-05,
1419.9,,,,,,,,,,,0.000847,6.15e-05,
1420.0,,,,,,,,,,,0.000837,6.1e-05,
1420.1,,,,,,,,,,,0.000827,5.8e-05,
1420.2,,,,,,,,,,,0.000816988,5.49957e-05,
1420.3,,,,,,,,,,,0.000806994,5.14979e-05,
1420.4,,,,,,,,,,,0.000797,4.8e-05,
1420.5,,,,,,,,,,,0.000787,4.5e-05,
1420.6,,,,,,,,,,,0.000777,4.2e-05,
1420.7,,,,,,,,,,,0.000766494,3.89982e-05,
1420.8,,,,,,,,,,,0.000756,3.6e-05,
1420.9,,,,,,,,,,,0.000746,3.25e-05,
1421.0,,,,,,,,,,,0.000736,2.9e-05,
1421.1,,,,,,,,,,,0.0007295,2.9e-05,
1421.2,,,,,,,,,,,0.000722993,2.90006e-05,
1421.3,,,,,,,,,,,0.000716996,2.95003e-05,
1421.4,,,,,,,,,,,0.000711,3e-05,
1421.5,,,,,,,,,,,0.0007045,3e-05,
1421.6,,,,,,,,,,,0.000698,3e-05,
1421.7,,,,,,,,,,,0.000691496,3.05003e-05,
1421.8,,,,,,,,,,,0.000685,3.1e-05,
1421.9,,,,,,,,,,,0.0006785,3.1e-05,
1422.0,,,,,,,,,,,0.000672,3.1e-05,
1422.1,,,,,,,,,,,0.000667,3.25e-05,
1422.2,,,,,,,,,,,0.000661994,3.40012e-05,
1422.3,,,,,,,,,,,0.000656997,3.50006e-05,
1422.4,,,,,,,,,,,0.000652,3.6e-05,
1422.5,,,,,,,,,,,0.000647,3.75e-05,
1422.6,,,,,,,,,,,0.000642,3.9e-05,
1422.7,,,,,,,,,,,0.000636997,4.05009e-05,
1422.8,,,,,,,,,,,0.000632,4.2e-05,
1422.9,,,,,,,,,,,0.000627,4.3e-05,
1423.0,,,,,,,,,,,0.000622,4.4e-05,
1423.1,,,,,,,,,,,0.0006195,4.55e-05,5e-07
1423.2,,,,,,,,,,,0.000616997,4.70018e-05,1e-06
1423.3,,,,,,,,,,,0.000614498,4.85009e-05,1e-06
1423.4,,,,,,,,,,,0.000612,5e-05,1e-06
1423.5,,,,,,,,,,,0.00061,5.1e-05,1.5e-06
1423.6,,,,,,,,,,,0.000608,5.2e-05,2e-06
1423.7,,,,,,,,,,,0.000605498,5.35009e-05,2e-06
1423.8,,,,,,,,,,,0.000603,5.5e-05,2e-06
1423.9,,,,,,,,,,,0.0006005,5.65e-05,2.5e-06
1424.0,,,,,,,,,,,0.000598,5.8e-05,3e-06
1424.1,,,,,,,,,,,0.000596,5.8e-05,2.5e-06
1424.2,,,,,,,,,,,0.000593998,5.79994e-05,2e-06
1424.3,,,,,,,,,,,0.000591999,5.74997e-05,2e-06
1424.4,,,,,,,,,,,0.00059,5.7e-05,2e-06
1424.5,,,,,,,,,,,0.000588,5.7e-05,1.5e-06
1424.6,,,,,,,,,,,0.000586,5.7e-05,1e-06
1424.7,,,,,,,,,,,0.000583999,5.7e-05,1e-06
1424.8,,,,,,,,,,,0.000582,5.7e-05,1e-06
1424.9,,,,,,,,,,,0.00058,5.7e-05,5e-07
1425.0,,,,,,,,,,,0.000578,5.7e-05,
1425.1,,,,,,,,,,,0.000538,5.7e-05,
1425.2,,,,,,,,,,,0.000497952,5.7e-05,
1425.3,,,,,,,,,,,0.000458476,5.7e-05,
1425.4,,,,,,,,,,,0.000419,5.7e-05,
1425.5,,,,,,,,,,,0.000379,5.75e-05,
1425.6,,,,,,,,,,,0.000339,5.8e-05,
1425.7,,,,,,,,,,,0.000298976,5.8e-05,
1425.8,,,,,,,,,,,0.000259,5.8e-05,
1425.9,,,,,,,,,,,0.0002195,5.85e-05,
1426.0,,,,,,,,,,,0.00018,5.9e-05,
1426.1,,,,,,,,,,1e-06,0.0001745,6e-05,
1426.2,,,,,,,,,,2.00122e-06,0.000168994,6.10012e-05,
1426.3,,,,,,,,,,3.00061e-06,0.000163997,6.20006e-05,
1426.4,,,,,,,,,,4e-06,0.000159,6.3e-05,
1426.5,,,,,,,,,,5.5e-06,0.000154,6.45e-05,
1426.6,,,,,,,,,,7e-06,0.000149,6.6e-05,
1426.7,,,,,,,,,,8.00061e-06,0.000143497,6.70006e-05,
1426.8,,,,,,,,,,9e-06,0.000138,6.8e-05,
1426.9,,,,,,,,,,1e-05,0.000133,6.95e-05,
1427.0,,,,,,,,,,1.1e-05,0.000128,7.1e-05,
1427.1,,,,,,,,,,1.75e-05,0.0001285,7.25e-05,
1427.2,,,,,,,,,,2.40079e-05,0.000129,7.40024e-05,
1427.3,,,,,,,,,,3.0504e-05,0.000129,7.60012e-05,
1427.4,,,,,,,,,,3.7e-05,0.000129,7.8e-05,
1427.5,,,,,,,,,,4.4e-05,0.0001295,7.95e-05,
1427.6,,,,,,,,,,5.1e-05,0.00013,8.1e-05,
1427.7,,,,,,,,,,5.7504e-05,0.0001305,8.30012e-05,
1427.8,,,,,,,,,,6.4e-05,0.000131,8.5e-05,
1427.9,,,,,,,,,,7.05e-05,0.0001315,8.65e-05,
1428.0,,,,,,,,,,7.7e-05,0.000132,8.8e-05,
1428.1,,,,,,,,,,7.65e-05,0.0001375,8.7e-05,
1428.2,,,,,,,,,,7.59994e-05,0.000143006,8.59994e-05,
1428.3,,,,,,,,,,7.54997e-05,0.000148003,8.54997e-05,
1428.4,,,,,,,,,,7.5e-05,0.000153,8.5e-05,
1428.5,,,,,,,,,,7.45e-05,0.0001585,8.4e-05,
1428.6,,,,,,,,,,7.4e-05,0.000164,8.3e-05,
1428.7,,,,,,,,,,7.34997e-05,0.000169503,8.24997e-05,
1428.8,,,,,,,,,,7.3e-05,0.000175,8.2e-05,
1428.9,,,,,,,,,,7.25e-05,0.0001805,8.1e-05,
1429.0,,,,,,,,,,7.2e-05,0.000186,8e-05,
1429.1,,,,,,,,,,7.2e-05,0.0001735,7.8e-05,5e-07
1429.2,,,,,,,,,,7.2e-05,0.000160985,7.59976e-05,1.00061e-06
1429.3,,,,,,,,,,7.2e-05,0.000148492,7.39988e-05,1.50031e-06
1429.4,,,,,,,,,,7.2e-05,0.000136,7.2e-05,2e-06
1429.5,,,,,,,,,,7.25e-05,0.000124,7e-05,2.5e-06
1429.6,,,,,,,,,,7.3e-05,0.000112,6.8e-05,3e-06
1429.7,,,,,,,,,,7.3e-05,9.94924e-05,6.59988e-05,4.00061e-06
1429.8,,,,,,,,,,7.3e-05,8.7e-05,6.4e-05,5e-06
1429.9,,,,,,,,,,7.3e-05,7.5e-05,6.2e-05,5.5e-06
1430.0,,,,,,,,,,7.3e-05,6.3e-05,6e-05,6e-06
1430.1,,,,,,,,,,7.1e-05,6.25e-05,5.95e-05,6e-06
1430.2,,,,,,,,,,6.8997e-05,6.2e-05,5.9e-05,6.00061e-06
1430.3,,,,,,,,,,6.64985e-05,6.2e-05,5.9e-05,6.50031e-06
1430.4,,,,,,,,,,6.4e-05,6.2e-05,5.9e-05,7e-06
1430.5,,,,,,,,,,6.15e-05,6.15e-05,5.85e-05,7.5e-06
1430.6,,,,,,,,,,5.9e-05,6.1e-05,5.8e-05,8e-06
1430.7,,,,,,,,,,5.69988e-05,6.1e-05,5.8e-05,8.5003e-06
1430.8,,,,,,,,,,5.5e-05,6.1e-05,5.8e-05,9e-06
1430.9,,,,,,,,,,5.25e-05,6.05e-05,5.75e-05,9.5e-06
1431.0,,,,,,,,,,5e-05,6e-05,5.7e-05,1e-05
1431.1,,,,,,,,,,4.8e-05,6.3e-05,5.6e-05,9.5e-06
1431.2,,,,,,,,,,4.59976e-05,6.60037e-05,5.49994e-05,8.99939e-06
1431.3,,,,,,,,,,4.39988e-05,6.90018e-05,5.44997e-05,8.4997e-06
1431.4,,,,,,,,,,4.2e-05,7.2e-05,5.4e-05,8e-06
1431.5,,,,,,,,,,3.95e-05,7.5e-05,5.3e-05,7.5e-06
1431.6,,,,,,,,,,3.7e-05,7.8e-05,5.2e-05,7e-06
1431.7,,,,,,,,,,3.49988e-05,8.10018e-05,5.09994e-05,6.4997e-06
1431.8,,,,,,,,,,3.3e-05,8.4e-05,5e-05,6e-06
1431.9,,,,,,,,,,3.1e-05,8.65e-05,4.9e-05,5.5e-06
1432.0,,,,,,,,,,2.9e-05,8.9e-05,4.8e-05,5e-06
1432.1,,,,,,,,,,2.75e-05,9.35e-05,4.95e-05,4.5e-06
1432.2,,,,,,,,,,2.59982e-05,9.80049e-05,5.10012e-05,3.99939e-06
1432.3,,,,,,,,,,2.44991e-05,0.000102002,5.20006e-05,3.49969e-06
1432.4,,,,,,,,,,2.3e-05,0.000106,5.3e-05,3e-06
1432.5,,,,,,,,,,2.15e-05,0.0001105,5.4e-05,2.5e-06
1432.6,,,,,,,,,,2e-05,0.000115,5.5e-05,2e-06
1432.7,,,,,,,,,,1.84991e-05,0.000119002,5.65009e-05,1.49969e-06
1432.8,,,,,,,,,,1.7e-05,0.000123,5.8e-05,1e-06
1432.9,,,,,,,,,,1.55e-05,0.0001275,5.9e-05,5e-07
1433.0,,,,,,,,,,1.4e-05,0.000132,6e-05,
1433.1,,,,,,,,,,1.25e-05,0.0001315,6.2e-05,
1433.2,,,,,,,,,,1.09982e-05,0.000130999,6.40024e-05,
1433.3,,,,,,,,,,9.49908e-06,0.000129999,6.60012e-05,
1433.4,,,,,,,,,,8e-06,0.000129,6.8e-05,
1433.5,,,,,,,,,,6.5e-06,0.0001285,7e-05,
1433.6,,,,,,,,,,5e-06,0.000128,7.2e-05,
1433.7,,,,,,,,,,3.99939e-06,0.0001275,7.40012e-05,
1433.8,,,,,,,,,,3e-06,0.000127,7.6e-05,
1433.9,,,,,,,,,,1.5e-06,0.000126,7.8e-05,
1434.0,,,,,,,,,,,0.000125,8e-05,
1434.1,,,,,,,,,,,0.000123,8e-05,
1434.2,,,,,,,,,,,0.000120998,8e-05,
1434.3,,,,,,,,,,,0.000118999,8e-05,
1434.4,,,,,,,,,,,0.000117,8e-05,
1434.5,,,,,,,,,,,0.000115,8.05e-05,
1434.6,,,,,,,,,,,0.000113,8.1e-05,
1434.7,,,,,,,,,,,0.000110498,8.1e-05,
1434.8,,,,,,,,,,,0.000108,8.1e-05,
1434.9,,,,,,,,,,,0.000106,8.1e-05,
